Feature ID	Taxon
HM000086.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Chrysanthemum;Chrysanthemum indicum;NA;NA;NA
HM000087.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Chrysanthemum;Chrysanthemum indicum;NA;NA;NA
HM000094.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Chrysanthemum;Chrysanthemum indicum;NA;NA;NA
HM000096.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Chrysanthemum;Chrysanthemum indicum;NA;NA;NA
MK353524.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Chrysanthemum;Chrysanthemum indicum;NA;NA;NA
MK353527.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Chrysanthemum;Chrysanthemum indicum;NA;NA;NA
NC_020320.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Chrysanthemum;Chrysanthemum indicum;NA;NA;NA
GU595145.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Chrysanthemum;Chrysanthemum x morifolium;NA;NA;NA
MK353532.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Chrysanthemum;Chrysanthemum x morifolium;NA;NA;NA
NC_024061.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Chrysobalanaceae;Chrysobalanus;Chrysobalanus icaco;NA;NA;NA
NC_053850.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Sapotaceae;Chrysophyllum;Chrysophyllum cainito;NA;NA;NA
AF077650.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Sapotaceae;Chrysophyllum;Chrysophyllum oliviforme;NA;NA;NA
DQ344287.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Sapotaceae;Chrysophyllum;Chrysophyllum oliviforme;NA;NA;NA
MK187012.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Chrysopogon;Chrysopogon nigritanus;NA;NA;NA
NC_035034.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Chrysopogon;Chrysopogon zizanioides;NA;NA;NA
NC_037893.1	Eukaryota;Streptophyta;Polypodiopsida;Cyatheales;Cibotiaceae;Cibotium;Cibotium barometz;NA;NA;NA
NC_011163.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Cicer;Cicer arietinum;NA;NA;NA
NC_082974.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Cichorium;Cichorium endivia;NA;NA;NA
HQ323864.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Cichorium;Cichorium intybus;NA;NA;NA
NC_043842.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Cichorium;Cichorium intybus;NA;NA;NA
AY538451.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Cinchona;Cinchona pubescens;NA;NA;NA
AB040087.1	Eukaryota;Streptophyta;Magnoliopsida;Laurales;Lauraceae;Cinnamomum;Cinnamomum burmanni;NA;NA;NA
NC_065101.1	Eukaryota;Streptophyta;Magnoliopsida;Laurales;Lauraceae;Cinnamomum;Cinnamomum burmanni;NA;NA;NA
DQ822585.1	Eukaryota;Streptophyta;Magnoliopsida;Laurales;Lauraceae;Cinnamomum;Cinnamomum tamala;NA;NA;NA
NC_065109.1	Eukaryota;Streptophyta;Magnoliopsida;Laurales;Lauraceae;Cinnamomum;Cinnamomum tamala;NA;NA;NA
AB040086.1	Eukaryota;Streptophyta;Magnoliopsida;Laurales;Lauraceae;Cinnamomum;Cinnamomum verum;NA;NA;NA
NC_035236.1	Eukaryota;Streptophyta;Magnoliopsida;Laurales;Lauraceae;Cinnamomum;Cinnamomum verum;NA;NA;NA
NC_032008.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Citrullus;Citrullus lanatus;NA;NA;NA
EF126686.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus australasica;NA;NA;NA
NC_058999.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus australasica;NA;NA;NA
EU369565.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus australis;NA;NA;NA
NC_065752.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus australis;NA;NA;NA
AY295287.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus garrawayi;NA;NA;NA
AY295293.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus glauca;NA;NA;NA
EF126652.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus hystrix;NA;NA;NA
EF126688.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus inodora;NA;NA;NA
NC_065754.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus jambhiri;NA;NA;NA
NC_053733.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus japonica;NA;NA;NA
EF126680.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus japonica;NA;Citrus japonica var. margarita;NA
EU369578.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus limonia;NA;NA;NA
NC_065755.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus limonia;NA;NA;NA
NC_034290.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus maxima;NA;NA;NA
NC_050939.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus medica;NA;NA;NA
EU369533.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus reticulata;NA;NA;NA
EU369548.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus reticulata;NA;NA;NA
EU369550.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus reticulata;NA;NA;NA
EU369551.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus reticulata;NA;NA;NA
EU369552.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus reticulata;NA;NA;NA
EU369576.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus reticulata;NA;NA;NA
HM163757.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus reticulata;NA;NA;NA
NC_034671.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus reticulata;NA;NA;NA
NC_008334.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus sinensis;NA;NA;NA
AY295282.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus trifoliata;NA;NA;NA
DQ225926.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus trifoliata;NA;NA;NA
EU369561.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus trifoliata;NA;NA;NA
HM163759.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus trifoliata;NA;NA;NA
NC_079821.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus unshiu x Citrus sinensis;NA;NA;NA
EF126689.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus wintersii;NA;NA;NA
NC_024929.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus x aurantiifolia;NA;NA;NA
NC_052719.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus x aurantium;NA;NA;NA
EF126657.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus x latifolia;NA;NA;NA
NC_034690.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus x limon;NA;NA;NA
KY656108.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus x limon;NA;Citrus x limon var. pompia;NA
EF126662.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus x microcarpa;NA;NA;NA
AY295277.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus x paradisi;NA;NA;NA
KJ667721.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus x tangelo;NA;NA;NA
DQ225927.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Clausena;Clausena lansium;NA;NA;NA
EU369568.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Clausena;Clausena lansium;NA;NA;NA
NC_061742.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Clausena;Clausena lansium;NA;NA;NA
NC_047365.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Clitoria;Clitoria ternatea;NA;NA;NA
MH935283.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Cnidoscolus;Cnidoscolus aconitifolius;Cnidoscolus aconitifolius subsp. aconitifolius;NA;NA
MH935334.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Cnidoscolus;Cnidoscolus aconitifolius;Cnidoscolus aconitifolius subsp. polyanthus;NA;NA
MH935287.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Cnidoscolus;Cnidoscolus urens;NA;NA;NA
MH935293.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Cnidoscolus;Cnidoscolus urens;NA;NA;NA
MH935300.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Cnidoscolus;Cnidoscolus urens;NA;NA;NA
HQ608410.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Coccinia;Coccinia grandis;NA;NA;NA
NC_031834.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Coccinia;Coccinia grandis;NA;NA;NA
AJ312249.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Polygonaceae;Coccoloba;Coccoloba uvifera;NA;NA;NA
NC_068873.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Polygonaceae;Coccoloba;Coccoloba uvifera;NA;NA;NA
AM113647.1	Eukaryota;Streptophyta;Magnoliopsida;Arecales;Arecaceae;Cocos;Cocos nucifera;NA;NA;NA
HG969955.1	Eukaryota;Streptophyta;Magnoliopsida;Arecales;Arecaceae;Cocos;Cocos nucifera;NA;NA;NA
NC_022417.1	Eukaryota;Streptophyta;Magnoliopsida;Arecales;Arecaceae;Cocos;Cocos nucifera;NA;NA;NA
KP761618.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Campanulaceae;Codonopsis;Codonopsis javanica;NA;NA;NA
KT970295.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Campanulaceae;Codonopsis;Codonopsis javanica;NA;NA;NA
NC_063743.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Campanulaceae;Codonopsis;Codonopsis javanica;NA;NA;NA
HQ704654.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Campanulaceae;Codonopsis;Codonopsis lanceolata;NA;NA;NA
JF747587.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Campanulaceae;Codonopsis;Codonopsis lanceolata;NA;NA;NA
OQ846945.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Campanulaceae;Codonopsis;Codonopsis lanceolata;NA;NA;NA
NC_008535.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea arabica;NA;NA;NA
OQ953999.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea arabica;NA;NA;NA
AF543017.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea canephora;NA;NA;NA
MZ668330.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea canephora;NA;NA;NA
NC_030053.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea canephora;NA;NA;NA
OQ779490.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea canephora;NA;NA;NA
AF543016.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea congensis;NA;NA;NA
MZ668339.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea eugenioides;NA;NA;NA
NC_083907.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea eugenioides;NA;NA;NA
AF543018.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea liberica;NA;NA;NA
AF543042.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea liberica;NA;NA;NA
MN715161.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea liberica;NA;NA;NA
MN715162.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea liberica;NA;NA;NA
AF543019.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea liberica;NA;Coffea liberica var. dewevrei;NA
AF543043.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea liberica;NA;Coffea liberica var. dewevrei;NA
DQ153846.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Coffea;Coffea liberica;NA;Coffea liberica var. liberica;NA
AY626350.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Coix;Coix lacryma-jobi;NA;NA;NA
DQ004970.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Coix;Coix lacryma-jobi;NA;NA;NA
EF137580.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Coix;Coix lacryma-jobi;NA;NA;NA
PP081769.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Coix;Coix lacryma-jobi;NA;NA;NA
AB571314.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Coix;Coix lacryma-jobi;NA;Coix lacryma-jobi var. ma-yuen;NA
JN676057.1	Eukaryota;Streptophyta;Magnoliopsida;Malvales;Malvaceae;Cola;Cola acuminata;NA;NA;NA
AJ505499.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Coleus;Coleus amboinicus;NA;NA;NA
MH612655.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Coleus;Coleus esculentus;NA;NA;NA
NC_016753.1	Eukaryota;Streptophyta;Magnoliopsida;Alismatales;Araceae;Colocasia;Colocasia esculenta;NA;NA;NA
AF469018.1	Eukaryota;Streptophyta;Magnoliopsida;Alismatales;Araceae;Colocasia;Colocasia esculenta;NA;Colocasia esculenta var. antiquorum;NA
JQ237229.1	Eukaryota;Streptophyta;Magnoliopsida;Alismatales;Araceae;Colocasia;Colocasia esculenta;NA;Colocasia esculenta var. antiquorum;NA
JQ238720.1	Eukaryota;Streptophyta;Magnoliopsida;Alismatales;Araceae;Colocasia;Colocasia esculenta;NA;Colocasia esculenta var. fontanesii;NA
MK187025.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Combretaceae;Combretum;Combretum hereroense;NA;NA;NA
NC_053324.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Combretaceae;Combretum;Combretum indicum;NA;NA;NA
KR738448.1	Eukaryota;Streptophyta;Magnoliopsida;Commelinales;Commelinaceae;Commelina;Commelina africana;NA;NA;NA
NC_072999.1	Eukaryota;Streptophyta;Magnoliopsida;Commelinales;Commelinaceae;Commelina;Commelina benghalensis;NA;NA;NA
LC568682.1	Eukaryota;Streptophyta;Magnoliopsida;Commelinales;Commelinaceae;Commelina;Commelina communis;NA;NA;NA
MK261492.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Burseraceae;Commiphora;Commiphora africana;NA;NA;NA
NC_044467.1	Eukaryota;Streptophyta;Magnoliopsida;Malvales;Malvaceae;Corchorus;Corchorus capsularis;NA;NA;NA
NC_044468.1	Eukaryota;Streptophyta;Magnoliopsida;Malvales;Malvaceae;Corchorus;Corchorus olitorius;NA;NA;NA
AM159151.1	Eukaryota;Streptophyta;Magnoliopsida;Malvales;Malvaceae;Corchorus;Corchorus trilocularis;NA;NA;NA
EF688851.1	Eukaryota;Streptophyta;Magnoliopsida;Boraginales;Cordiaceae;Cordia;Cordia decandra;NA;NA;NA
NC_084202.1	Eukaryota;Streptophyta;Magnoliopsida;Boraginales;Cordiaceae;Cordia;Cordia sinensis;NA;NA;NA
NC_029850.1	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Apiaceae;Coriandrum;Coriandrum sativum;NA;NA;NA
DQ863228.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Cormus;Cormus domestica;NA;NA;NA
KX668022.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Betulaceae;Corylus;Corylus avellana;NA;NA;NA
MN082371.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Betulaceae;Corylus;Corylus avellana;NA;NA;NA
NC_031855.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Betulaceae;Corylus;Corylus avellana;NA;NA;NA
FJ012027.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Betulaceae;Corylus;Corylus chinensis;NA;NA;NA
NC_032351.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Betulaceae;Corylus;Corylus chinensis;NA;NA;NA
NC_031856.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Betulaceae;Corylus;Corylus heterophylla;NA;NA;NA
KF419001.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Betulaceae;Corylus;Corylus maxima;NA;NA;NA
NC_045289.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Betulaceae;Corylus;Corylus sieboldiana;NA;NA;NA
LC568689.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Betulaceae;Corylus;Corylus sieboldiana;NA;Corylus sieboldiana var. sieboldiana;NA
HQ287700.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Corymbia;Corymbia calophylla;NA;NA;NA
EU047874.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Cosmos;Cosmos sulphureus;NA;NA;NA
NC_070354.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Costaceae;Costus;Costus barbatus;NA;NA;NA
AF214339.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Apocynaceae;Couma;Couma macrocarpa;NA;NA;NA
AF077632.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Lecythidaceae;Couroupita;Couroupita guianensis;NA;NA;NA
AY722531.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Crambe;Crambe hispanica;Crambe hispanica subsp. abyssinica;NA;NA
AY722535.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Crambe;Crambe hispanica;Crambe hispanica subsp. hispanica;NA;NA
AM157407.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Crataegus;Crataegus azarolus;NA;NA;NA
NC_054155.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Crataegus;Crataegus hupehensis;NA;NA;NA
MN445244.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Bignoniaceae;Crescentia;Crescentia cujete;NA;NA;NA
MT679649.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Bignoniaceae;Crescentia;Crescentia cujete;NA;NA;NA
NC_015804.1	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Apiaceae;Crithmum;Crithmum maritimum;NA;NA;NA
NC_041460.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Iridaceae;Crocus;Crocus sativus;NA;NA;NA
MK261386.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Crotalaria;Crotalaria brevidens;NA;NA;NA
KP691163.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Crotalaria;Crotalaria grahamiana;NA;NA;NA
NC_040113.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Croton;Croton tiglium;NA;NA;NA
JN102175.1	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Apiaceae;Cryptotaenia;Cryptotaenia japonica;NA;NA;NA
NC_046737.1	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Apiaceae;Cryptotaenia;Cryptotaenia japonica;NA;NA;NA
NC_057560.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucumis;Cucumis melo;NA;NA;NA
DQ785875.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucumis;Cucumis melo;Cucumis melo subsp. agrestis;NA;NA
KY434474.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucumis;Cucumis melo;Cucumis melo subsp. melo;NA;NA
KY434450.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucumis;Cucumis melo;Cucumis melo subsp. meloides;NA;NA
KY434453.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucumis;Cucumis melo;Cucumis melo subsp. meloides;NA;NA
DQ536805.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucumis;Cucumis metuliferus;NA;NA;NA
NC_007144.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucumis;Cucumis sativus;NA;NA;NA
HM597033.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucumis;Cucumis sativus;NA;Cucumis sativus var. hardwickii;NA
HM597036.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucumis;Cucumis sativus;NA;Cucumis sativus var. sativus;NA
NC_065148.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita argyrosperma;NA;NA;NA
HQ438663.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita argyrosperma;Cucurbita argyrosperma subsp. argyrosperma;NA;NA
HQ438662.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita argyrosperma;Cucurbita argyrosperma subsp. sororia;NA;NA
HQ438675.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita argyrosperma;Cucurbita argyrosperma subsp. argyrosperma;Cucurbita argyrosperma var. callicarpa;NA
HQ438661.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita argyrosperma;Cucurbita argyrosperma subsp. argyrosperma;Cucurbita argyrosperma var. palmeri;NA
HQ438664.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita argyrosperma;Cucurbita argyrosperma subsp. argyrosperma;Cucurbita argyrosperma var. stenosperma;NA
DQ535867.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita ficifolia;NA;NA;NA
HQ438677.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita ficifolia;NA;NA;NA
NC_058583.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita ficifolia;NA;NA;NA
HQ438673.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita maxima;NA;NA;NA
MN411626.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita maxima;NA;NA;NA
NC_036505.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita maxima;NA;NA;NA
HQ438674.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita maxima;Cucurbita maxima subsp. andreana;NA;NA
HQ438660.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita moschata;NA;NA;NA
MN381967.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita moschata;NA;NA;NA
NC_036506.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita moschata;NA;NA;NA
MN411623.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita pepo;NA;NA;NA
NC_038229.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita pepo;NA;NA;NA
HQ438669.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita pepo;Cucurbita pepo subsp. pepo;NA;NA
MN411624.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita pepo;Cucurbita pepo subsp. pepo;NA;NA
NC_046879.1	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Apiaceae;Cuminum;Cuminum cyminum;NA;NA;NA
HM459517.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Hypoxidaceae;Curculigo;Curculigo latifolia;NA;NA;NA
DQ471966.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Zingiberaceae;Curcuma;Curcuma aeruginosa;NA;NA;NA
JQ409821.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Zingiberaceae;Curcuma;Curcuma aeruginosa;NA;NA;NA
ON615011.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Zingiberaceae;Curcuma;Curcuma aeruginosa;NA;NA;NA
JQ409819.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Zingiberaceae;Curcuma;Curcuma angustifolia;NA;NA;NA
KJ803045.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Zingiberaceae;Curcuma;Curcuma angustifolia;NA;NA;NA
KJ803046.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Zingiberaceae;Curcuma;Curcuma angustifolia;NA;NA;NA
KJ803047.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Zingiberaceae;Curcuma;Curcuma angustifolia;NA;NA;NA
